1.664846054976609535e+00,-1.201192553131926921e+01
1.645048056308775264e+00,-8.276323251386266122e+00
1.602327235488551826e+00,-5.604864390864029211e+00
1.576554872228551618e+00,-3.541841219730428314e+00
1.591361953136672280e+00,-1.243277658541342845e+01
1.585948073360173183e+00,-1.009802802151499357e+01
1.541904332393175148e+00,-9.832525703156278496e+00
1.541489960135690174e+00,-6.657188641619484315e+00
-5.713460213324798032e-01,1.498772828044760530e+00
-1.083649249747168919e-01,1.460373962576515972e+00
-2.328854328411794938e+01,1.655013633047228927e+00
-6.607536364158957554e+01,1.933504877604155459e+00
-7.013966597277149617e+01,1.685243725470436438e+00
1.777861392386898665e+00,-3.664653167047553950e+01
1.790717704956548806e+00,-3.214110474475295121e+01
1.687086815191561673e+00,-2.610277800299005335e+01
1.730962581889889940e+00,-3.983161478162799085e+01
1.805413162518852310e+00,-4.231978860427985012e+01
1.763170465189056291e+00,-3.819138276347302963e+01
1.706276498381350537e+00,-3.101559292035571858e+01
1.644157828229143581e+00,-2.163333149646942388e+01
1.656947838980895149e+00,-2.350603584629880416e+01
1.634169631534765799e+00,-8.352767807977761194e+00
-1.004525528928556355e+01,1.498366567568303775e+00
-7.526866282306430378e+01,1.848914559708125349e+00
-6.323579413634946889e+01,1.687412267905471719e+00
1.768997305162720357e+00,-4.505217814771626905e+01
1.836475184318016929e+00,-3.601818104355544392e+01
1.739555794075590134e+00,-2.761953924134301985e+01
1.744528446572762626e+00,-2.259480164053265128e+01
1.766920899216757102e+00,-4.023744705334528504e+01
1.687663872934336728e+00,-4.515156806099346198e+01
1.583300455618773084e+00,-2.905709818137057709e+01
1.590391857647611928e+00,-1.427430218703187315e+01
1.570119802272004428e+00,-2.150662026702475416e+01
1.516153980643885513e+00,-1.616359690770559610e+01
-9.583549870388761605e+00,1.577222031738487740e+00
-6.842454851049745912e+01,1.727568090518084798e+00
-6.938962962006566215e+01,1.775399877389480796e+00
1.784048486320911397e+00,-3.840202586288332753e+01
1.766807769017727070e+00,-3.319134221047943356e+01
1.677183246336648503e+00,-3.826366510324485404e+01
1.691419828898843791e+00,-3.146734010135163118e+01
1.698948508393139933e+00,-4.104182334657664200e+01
1.731793519990760588e+00,-3.206721804428380551e+01
1.683466738719157973e+00,-3.382182358903645536e+01
1.641971157006105075e+00,-1.941106590434295853e+01
1.728118134971690090e+00,-1.797146738197264426e+01
1.534244714620301098e+00,-2.400472433125015570e+01
-8.892014147595697082e+00,1.463298621674965272e+00
-6.234864620999100993e+01,1.725186858046568794e+00
9.705451615071243321e-01,1.278526848533575011e+00
1.569134666675586987e+00,8.377354330512420955e-02
1.419569497979038086e+00,6.296712407231037645e-01
1.584341636333933989e+00,-6.650854802482889738e+00
1.565105611691977261e+00,-4.042775273840323536e+00
1.576320964949411430e+00,-3.168323278431347312e+00
1.491178647785947886e+00,-3.955205276545841198e-01
-4.342879595542226134e+00,1.509505495510574669e+00
-6.825808295983801344e+00,1.643163857439030817e+00
-4.034697606391537050e+01,1.692501766892816839e+00
-7.949899898194553316e+01,1.887412509957850704e+00
1.855057548489197794e+00,-3.041942935913720447e+01
-8.738664772806325232e+01,1.877732637984881991e+00
1.658721733792571040e+00,-2.433389912464362226e+01
1.662420793783359496e+00,-2.152620607968860611e+01
1.668601307446674342e+00,-2.816129873351340152e+01
1.665414696052017085e+00,-2.959527453989617385e+01
1.737593780170032298e+00,-3.170611326504418770e+01
1.659004559174375837e+00,-2.980991436656966087e+01
1.655232585545443946e+00,-2.906574094551733722e+01
1.589836854345157535e+00,-1.858057093113415448e+01
1.549754939295498346e+00,-1.014690939296623817e+01
-8.933918140830073185e+00,1.608853069033292282e+00
-5.934727086131756835e+01,1.885017825878088082e+00
1.826705119851660841e+00,-2.765914696848174614e+01
-6.938630904673109967e+01,1.893970373249490802e+00
1.658505072696450977e+00,-2.599235337180148875e+01
1.675692560312336710e+00,-1.718316000201022931e+01
1.784163120455001028e+00,-2.903189465072554398e+01
1.737010604850547146e+00,-1.932906956177621183e+01
1.766412581148396166e+00,-2.650841221646374635e+01
1.612669860709715408e+00,-1.823507818145211701e+01
1.651887041650366594e+00,-2.437007140428034901e+01
1.629613890016606836e+00,-1.379228284986812980e+01
1.558174200987748836e+00,-9.017606790830599905e+00
-1.401990188253752834e+01,1.572814327480962282e+00
-8.177226007937829877e+01,1.933223200587108837e+00
1.811919135333799336e+00,-3.987405063581884690e+01
-6.712552433298613153e+01,1.837702796873316835e+00
1.736868905946356900e+00,-1.925345435258904914e+01
1.625797280739060824e+00,-2.082297976012812768e+01
1.681645915134452718e+00,-1.706201185443853063e+01
1.658229338365766248e+00,-2.251558913076179280e+01
1.626214242696082168e+00,-2.928502379376249110e+01
